global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
375, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
376, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
377, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
378, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
379, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
380, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
381, 4, 0, 90, 3, 1, 1, 0.99, 370, 74
382, 5, 0, 90, 3, 1, 1, 0.99, 460, 76.6667
383, 6, 0, 90, 3, 1, 1, 0.99, 550, 78.5714
384, 7, 0, 90, 2, 1, 1, 0.99, 640, 80
385, 8, 0, 90, 2, 1, 1, 0.99, 730, 81.1111
386, 9, 0, 90, 0, 1, 1, 0.99, 820, 82
387, 10, 0, 99, 3, 1, 1, 0.99, 919, 83.5455
388, 11, 0, 130, 1, -1, -1, -1, 1049, 95.3636
389, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
390, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
391, 3, 0, 90, 3, 1, 1, 0.99, 289, 72.25
392, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
393, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
394, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
395, 3, 1, 99, 0, 1, 1, 0.99, 289, 72.25
396, 4, 1, 99, 1, 1, 1, 0.99, 388, 77.6
397, 5, 1, 90, 0, 1, 1, 0.99, 478, 79.6667
398, 6, 1, 90, 0, 1, 1, 0.99, 568, 81.1429
399, 7, 1, 90, 2, 1, 1, 0.99, 658, 82.25
400, 8, 1, 130, 1, -1, -1, -1, 788, 98.5
401, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
402, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
403, 3, 2, 99, 3, 1, 1, 0.99, 289, 72.25
404, 4, 2, 90, 1, 1, 1, 0.99, 379, 75.8
405, 5, 1, 99, 0, 1, 1, 0.99, 478, 79.6667
406, 6, 1, 99, 3, 1, 1, 0.99, 577, 82.4286
407, 7, 1, 130, 1, -1, -1, -1, 707, 101
408, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
409, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
410, 3, 1, 99, 1, 1, 1, 0.99, 298, 74.5
411, 4, 1, 99, 2, 1, 1, 0.99, 397, 79.4
412, 5, 1, 90, 2, 1, 1, 0.99, 487, 81.1667
413, 6, 1, 90, 0, 1, 1, 0.99, 577, 82.4286
414, 7, 1, 99, 0, 1, 1, 0.99, 676, 84.5
415, 8, 1, 90, 2, 1, 1, 0.99, 766, 85.1111
416, 9, 1, 0, 1, -1, -1, -1, 766, 85.1111
417, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
418, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
419, 3, 0, 99, 2, 1, 1, 0.99, 289, 72.25
